id,userPrincipalName,displayName,objectType,userType,isUser,isGroup,isGuest
83cc0d99-d69a-4d23-857b-d6a12b8558a1,,DFA009058,device,,False,False,False
40573e3e-7920-48ac-8f97-c1335e377789,,DFA009023,device,,False,False,False
a1071e7a-971f-44a5-9d30-5cf15e5c3193,,DFA008929,device,,False,False,False
b8125f2e-b3a4-4159-bf32-77683088f90b,,DFA009048,device,,False,False,False
2fc15bd9-4be5-420f-b97b-058abeb83df8,,DFA009282,device,,False,False,False
91dcdf9f-8fde-4ac0-b4ec-43b82a99870a,,DFA009013,device,,False,False,False
641c17e7-6a81-4501-b899-735deaa4068a,,DFA009303,device,,False,False,False
c71f97b4-46a7-4cd5-895e-3333d401c2c8,,DFA009451,device,,False,False,False
80da2917-a71d-4587-aefc-d55802475db3,,DFA009475,device,,False,False,False
ab2390a5-218e-4acd-a16d-a698d55c7c21,,DFA009469,device,,False,False,False
ab19edd3-f381-4b31-baf2-e1496e4ccd14,,DFA004759,device,,False,False,False
f13711ac-a24d-4523-b4c3-f1467aa0faba,,DFA004705,device,,False,False,False
dad0cae0-9075-4ea3-82b0-4ade57eefa1f,,DFA008701,device,,False,False,False
ffa6e379-52da-4d3b-b129-274f506e7d4e,,DFA008756,device,,False,False,False
2111b241-cb58-4b83-89fa-df766dcc10b9,,DFA-PF263Y8F,device,,False,False,False
58742f22-03d6-4fe9-b105-9bb6a95613a1,,DFA004783,device,,False,False,False
33e8498e-e00a-4609-8164-e7f4f23450b6,,DFA004301,device,,False,False,False
b710af97-c81d-481c-bd65-25079e2cbf87,,DFA003243,device,,False,False,False
f42bf6fa-45d6-4966-b46a-e8b0776801f0,,DFA004784,device,,False,False,False
3b983e48-d36f-45d1-9042-d71e8d2a9938,,DFA004208,device,,False,False,False
62ff59fa-5c5f-4316-a253-585653fb2329,,DFA004209,device,,False,False,False
7e90c08d-baa8-403b-99c1-88671a3db2b2,,DFA004782,device,,False,False,False
36f4647b-13db-4702-a0ff-04c37e0d867c,,DFA004785,device,,False,False,False
85f6649b-8efa-4789-a203-657b6cce1253,,DFA004787,device,,False,False,False
